LAT,LONG,HUMANNAME,COUNT,TONE
22.3167,114.183,"Ho Man Tin, Hong Kong (General), Hong Kong",18,-2.77841167376662
31.3667,130.233,"Oura, Kagoshima, Japan",7,-2.33839003176752
13.5222,122.404,"Mulanay, Quezon, Philippines",10,0.0171301786338891
7.07306,125.613,"Davao City, Davao City, Philippines",109,-0.00647720775777144
56.95,24.1,"Riga, Riga, Latvia",8,1.40219634552274
31.1957,-98.7181,"San Saba, Texas, United States",4,0.0795334040296928
41.3167,69.25,"Tashkent, Toshkent Shahri, Uzbekistan",22,1.41119214056563
15.5,73.7833,"Nerul, Goa, India",4,-0.695475492954511
53.3333,-3.08333,"Wirral, Wirral, United Kingdom",6,-1.9804770831774
35.5376,-96.9247,"Oklahoma, United States",48,0.222796929287463
47.8302,-91.5252,"Superior National Forest, Minnesota, United States",4,0.762238700983595
23.0333,72.6167,"Ahmedabad, Gujarat, India",28,-2.20922584510811
-21.75,19.4167,"Omaheke, Omaheke, Namibia",27,-0.385768787325829
20.3167,86.6167,"Paradeep, Orissa, India",10,-1.09937738870819
8,4,"Oyo State, Oyo, Nigeria",7,0.125286068741755
-37.0833,174.95,"Papakura, New Zealand (General), New Zealand",5,-0.93404516070619
8.66667,-11.6667,"Tonkolili District, Northern, Sierra Leone",5,-0.827968879314255
22.2667,114.133,"Pok Fu Lam, Hong Kong (General), Hong Kong",5,1.99858421474654
18.75,77.1333,"Kurla, Maharashtra, India",5,-2.4671435035428
-8.83833,13.2344,"Luanda, Luanda, Angola",4,-0.130577176744083
9.85,76.9667,"Idukki, Kerala, India",4,-0.69158708819281
-45.3833,170.433,"Macraes, New Zealand (General), New Zealand",4,3.63410051700993
-15.7833,-47.9167,"Brasilia, Distrito Federal, Brazil",14,-0.835899697010045
-17.7119,31.5312,"Mutoko, Mashonaland East, Zimbabwe",4,-2.8030504368922
-20,134,"Northern Territory, Northern Territory, Australia",31,-0.683820623236987
-23.0544,30.8211,"Merwe, Limpopo, South Africa",14,-2.6583131327533
10.4892,12.1675,"Ahmadu, Borno, Nigeria",4,-3.90609777313848
38.85,-92.8002,"Cooper County, Missouri, United States",5,-2.65564352290016
8.49,-13.2342,"Freetown, Western Area, Sierra Leone",17,-0.537400892182727
-18.1333,178.417,"Suva, Central, Fiji",11,0.82960947866981
38.8951,-77.0364,"Washington, Washington, United States",484,-0.937885733108179
-5.85722,106.62,"Pari Island, Banten, Indonesia",8,-2.82794945212998
38.5816,-121.494,"Sacramento, California, United States",11,-1.16863728776008
37.7,-87.1167,"Daviess County, Kentucky, United States",4,-1.0668321760271
50.7333,-2.93333,"Lyme Regis, Dorset, United Kingdom",8,-1.03149317907996
43.55,-80.25,"Guelph, Ontario, Canada",8,0.458306702463035
22.4333,114.033,"Yuen Long, Hong Kong (General), Hong Kong",4,0.471483711797749
50.7667,-0.883333,"East Wittering, West Sussex, United Kingdom",6,-1.87696569523501
-17.8178,31.0447,"Harare, Mashonaland East, Zimbabwe",617,-1.37221054186418
23.8204,114.502,"Qidong, Guangdong, China",6,-2.00652797969965
-3.60481,39.8587,"Kibarani, Coast, Kenya",8,-1.47811966341318
-17.7567,31.1036,"Borrowdale, Harare, Zimbabwe",10,-1.97671192481074
-3,39.5,"Coast Region, Coast, Kenya",4,-4.2899996658375
54.4575,-8.4675,"Classiebawn Castle, Sligo, Ireland",4,1.2715119304833
42.6833,23.3167,"Sofia, Sofiya-Grad, Bulgaria",42,-0.0525162985209696
51,-0.416667,"West Sussex, West Sussex, United Kingdom",13,0.0573508508868165
38,102,"Gansu, Gansu, China",6,-1.39380705398473
-25.6967,28.5681,"Elandsfontein, Gauteng, South Africa",4,-2.5133338236316
28.8167,79.0333,"Rampur, Uttar Pradesh, India",5,-3.10966089551462
-18,16,"Owambo, Namibia (General), Namibia",4,-2.49905160201067
-20,22.5,"Ngamiland District, North West, Botswana",4,-2.16329404784494
10.75,-0.75,"Upper East Region, Upper East, Ghana",6,-0.507313750272261
47.3917,-121.571,"Washington, United States",42,0.640268222786836
59.4339,24.7281,"Tallinn, Harjumaa, Estonia",8,1.56539387529638
5.78256,-2.08763,"Akropong, Ghana (General), Ghana",4,3.30220441809846
33.5,36.3833,"Ghouta, Dimashq, Syria",7,-3.96471892383038
10.5,10,"Bauchi State, Bauchi, Nigeria",9,0.482184657140638
1.61667,109.183,"Kalimantan, Indonesia (General), Indonesia",7,-0.0640727594424753
22.7833,-102.583,"Zacatecas, Zacatecas, Mexico",15,1.2988333816239
0.333333,32.5667,"Makerere, Kampala, Uganda",12,-2.95078555005318
46.9167,7.46667,"Bern, Bern, Switzerland",27,-0.982162578919992
-22.8,30.5667,"Muthambi, Limpopo, South Africa",10,-3.91285514635496
29,76,"State Of Haryana, Haryana, India",4,-1.1562256318328
-4.32972,15.315,"Kinshasa, Kinshasa, Democratic Republic Of The Congo",38,-5.37060028071859
-22.5231,17.0603,"Katutura, Khomas, Namibia",7,-3.71489264502728
7.91667,124.333,"Lanao Del Sur, Lanao Del Sur, Philippines",31,-3.43788047781143
52.9774,19.0203,"Mazowsze, Kujawsko-Pomorskie, Poland",4,-0.0930374643911743
-25.7751,29.4648,"Middelburg, Mpumalanga, South Africa",4,-3.71503367548927
14.5243,121.079,"Taguig, City Of Taguig, Philippines",7,1.46841212682013
4.44368,118.545,"Iban, Sabah, Malaysia",4,-2.20144010747611
44.8186,20.4681,"Belgrade, Serbia (General), ",13,-1.53138296909699
-28.9106,121.329,"Gwalia, Western Australia, Australia",4,-1.56085194920087
6.9339,79.982,"Kaduwela, Western, Sri Lanka",6,-6.9970111333012
-17.6203,27.3414,"Binga, Matabeleland North, Zimbabwe",6,0.532799234491554
22.3079,113.921,"Chek Lap Kok, Hong Kong (General), Hong Kong",5,-0.698481281797694
36.8028,10.1797,"Tunis, (Ts26), Tunisia",15,2.35473531248433
18.575,-72.225,"Croix-Des-Bouquets, Ouest, Haiti",7,-2.47815894330749
27.2167,77.4833,"Bharatpur, Rajasthan, India",7,-1.28458201575804
33.3386,44.3939,"Baghdad, Baghdad, Iraq",7,-3.09752242017515
11.9416,121.943,"Manoc-Manoc, Aklan, Philippines",7,0.767129133348951
7.59195,126.073,"Compostela Valley, Compostela Valley Province, Philippines",11,-3.03271341728278
33.899,-83.371,"University Of Georgia, Georgia, United States",16,-0.122906704095344
-34.0333,18.6333,"Cape Flats, Western Cape, South Africa",4,-2.65734686115866
9.307,123.307,"Dumaguete City, Dumaguete, Philippines",4,-0.89560559144482
-17.9044,31.0142,"Midlands, Harare, Zimbabwe",6,1.13323643592735
15.1333,117.767,"Scarborough Shoal, Philippines (General), Philippines",82,-2.1165407540824
33.8806,74.2972,"Maidan, Jammu And Kashmir, India",4,0.0990944392295204
-29.7333,22.7333,"Cape Colony, Northern Cape, South Africa",4,-2.49019791543085
51.8839,-8.39889,"Lakeland, Cork, Ireland",5,-1.04509827773335
13.0017,121.386,"Oriental Mindoro, Mindoro Oriental, Philippines",6,-0.465600185918238
19,72.85,"Sewri, Maharashtra, India",6,0.985151466588513
55.7522,37.6156,"Moscow, Moskva, Russia",103,-0.324198615090855
-31.8667,27.6833,"Ngonyama, Eastern Cape, South Africa",6,-0.528026452455511
25.45,81.85,"Allahabad, Uttar Pradesh, India",128,-1.1489154451044
51.5,-0.116667,"London, London, City Of, United Kingdom",735,-0.405684612612247
52.3167,0.3,"East Cambridgeshire, Cambridgeshire, United Kingdom",4,0.5181240681736
33.1259,35.8246,"Quneitra, Al Qunaytirah, Syria",5,-1.41051403742026
46.25,60.7333,"Kokaral, Kazakhstan (General), Kazakhstan",6,-1.26016900456338
34.889,35.8866,"Tartous, Tartus, Syria",4,-1.90114345513573
41.85,-87.6501,"Chicago, Illinois, United States",65,-0.760829461097119
40.9053,45.5564,"Agdam, Tovuz, Azerbaijan",5,-5.01808053915258
6.59422,3.33748,"Ikeja, Lagos, Nigeria",8,0.454703715917353
23.2167,72.6833,"Gandhinagar, Gujarat, India",7,-0.579834162947083
50.5,4.75,"Wallonia, Waals Gewest, Belgium",6,-0.652447693360384
33.8719,35.5097,"Beirut, Beyrouth, Lebanon",23,-5.00853590301538
-33.9237,147.205,"West Wyalong, New South Wales, Australia",5,1.90197852168411
53.7333,-7.8,"Longford, Longford, Ireland",5,0.0741682776768015
-21.9833,16.9167,"Okahandja, Otjozondjupa, Namibia",5,-0.74267582638113
-24.9663,29.2907,"Marble Hall, Mpumalanga, South Africa",6,-0.964861613652883
6.8,-58.15,"Georgetown, Demerara-Mahaica, Guyana",7,-0.795760124387111
48.5,38.5,"Donbass, Ukraine (General), Ukraine",4,-3.61277409490547
38.56,68.7739,"Dushanbe, Tajikistan (General), Tajikistan",23,1.98958638286052
-26.7333,28.75,"Mkhwanazi, Mpumalanga, South Africa",12,-1.27499701606386
51.8333,0.583333,"Essex, Essex, United Kingdom",29,0.138847653536765
50.9167,-0.083333,"Sussex, East Sussex, United Kingdom",23,-0.169310536028349
-17.7833,15.7667,"Ongwediva, Oshana, Namibia",5,1.07542508305949
-1.07829,35.8601,"Narok, Rift Valley, Kenya",14,-2.41491150311266
12.3687,123.622,"Masbate, Masbate City, Philippines",6,-0.771181199707628
25,45,"Arabian Peninsula, Saudi Arabia (General), Saudi Arabia",5,-2.18953364091821
-19.7562,31.85,"Nyika, Masvingo, Zimbabwe",14,-0.590414509743885
-20.5167,17.2333,"Waterberg, Otjozondjupa, Namibia",6,-2.24153683583328
-4.06253,39.6799,"Fort Jesus, Coast, Kenya",8,-1.47265724574085
24.8667,92.7667,"Arunachal, Assam, India",7,-1.30201387062359
55.5,-4.5,"Ayrshire, South Ayrshire, United Kingdom",4,-0.610195069780217
43,35,"Black Sea, Oceans (General), Oceans",30,-0.287653690255604
46.4639,30.7386,"Odesa, Odes'ka Oblast, Ukraine",5,-1.88851746682457
11.4148,8.25082,"Buhari, Kano, Nigeria",32,-0.0422831333015685
-27.5,153.017,"Brisbane, Queensland, Australia",55,-2.13624798614241
-17.4667,30.9167,"Mazoe, Zimbabwe (General), Zimbabwe",11,-0.139526173843031
53.9,-9.25,"County Mayo, Mayo, Ireland",4,-2.25422515296004
15.5881,32.5342,"Khartoum, Al Khartum, Sudan",23,-1.44941366015634
25.1216,62.3254,"Gwadar, Balochistan, Pakistan",4,0.264683413967986
-24.6464,25.9119,"Gaborone, South East, Botswana",8,-0.734981073151228
32.2199,35.2636,"Nablus, West Bank (General), West Bank",4,-2.6059818311843
30,80,"Himachal, Uttaranchal, India",17,-1.80083719459221
55.6667,12.5833,"Copenhagen, KøAvn*, Denmark",15,-1.00959236417958
31.7667,35.2333,"Jerusalem, Israel (General), Israel",136,-2.34821801583714
51.9167,4.58333,"Ijssel, Netherlands (General), Netherlands",4,-2.81381701438102
28.6667,77.2167,"Delhi, Delhi, India",153,-1.76215094675224
44,23,"Balkans, Vidin, Bulgaria",22,-0.0978825940963677
39.9523,-75.1638,"Philadelphia, Pennsylvania, United States",24,-0.511502170022508
38.711,-117.068,"Round Mountain, Nevada, United States",4,2.46255354422859
23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",97,-1.77375160279798
38.4199,-117.122,"Nevada, United States",52,0.124367746892105
-29,26,"Free State, Free State, South Africa",59,-2.64049744842077
9.03333,38.7,"Addis Ababa, (Et10), Ethiopia",18,-0.834271811764016
-19.1164,33.4833,"Chimoio, Manica, Mozambique",5,-1.64980085449555
8.76667,-12.7833,"Port Loko, Northern, Sierra Leone",13,0.897323251117956
23.35,85.3333,"Ranchi, Jharkhand, India",21,-1.51706038991973
50.3667,-4.18333,"Devonport, Plymouth, United Kingdom",4,0.747762013254561
31.95,35.9333,"Amman, (Jo11), Jordan",11,1.56119340247856
40.7834,-73.9662,"Manhattan, New York, United States",10,-0.370503368503066
20.5833,80.7333,"Mohalla, India (General), India",4,-0.596916359953257
19.4342,-99.1386,"Mexico City, Distrito Federal, Mexico",15,-1.20730958121453
15.25,73.9167,"Benaulim, Goa, India",6,-4.85570021551079
57.25,-7.35,"South Uist, Eilean Siar, United Kingdom",4,4.32397111658409
-25.8713,29.2332,"Witbank, Mpumalanga, South Africa",11,-3.07330870797179
-33.2667,151.217,"Telopea, New South Wales, Australia",4,-0.167527280626995
11.2548,124.025,"Lake Lanao, Cebu, Philippines",6,-1.91220029284631
21.0333,105.85,"Hanoi, Ha N?I, Vietnam, Republic Of",20,0.654804699038126
52.0005,-0.41,"Central Bedfordshire, Central Bedfordshire, United Kingdom",6,-1.93105206858225
10.3333,106.667,"Mekong River Delta, Vietnam (General), Vietnam, Republic Of",8,-0.87496297579461
51.7823,-1.31405,"Oxfordshire, Oxfordshire, United Kingdom",17,0.181484756073833
48.15,17.1167,"Bratislava, Bratislavsky Kraj, Slovak Republic",26,1.06708472002327
-6.13333,24.4833,"Kabinda, Congo, Democratic Republic Of The (General), Democratic Republic Of The Congo",5,-4.33962277414044
37.5664,127,"Seoul, Soul-T'ukpyolsi, South Korea",36,3.87998721969914
23.8364,91.275,"Agartala, Tripura, India",7,-0.912645368774683
-9.01748,160.954,"Malaita, Solomon Islands (General), Solomon Islands",4,0.441620483753535
41.7667,25.5667,"Balkan, Khaskovo, Bulgaria",7,0.703976259275205
45.5235,-122.676,"Portland, Oregon, United States",5,2.01494720747928
51.5333,-0.9,"Henley-On-Thames, Oxfordshire, United Kingdom",4,-1.32137680289055
-25.0904,31.126,"Bongani, Mpumalanga, South Africa",12,-3.10122332722466
51.5333,0.7,"Southend-On-Sea, Southend-On-Sea, United Kingdom",5,-0.335940879145027
32.9793,118.852,"Shandong, Jiangsu, China",15,-2.88043093112363
11.1097,125.387,"Balangiga, Eastern Samar, Philippines",4,-2.98057468993292
-29.8138,24.4121,"Orania, Northern Cape, South Africa",8,-2.610468009704
-20.3833,22.95,"Toteng, Botswana (General), Botswana",4,-2.16329404784494
29.9357,-90.1235,"Amistad Research Center, Louisiana, United States",15,-0.2244338177017
55,-7.33333,"Londonderry, Derry, United Kingdom",4,-1.12264700722301
-29.1952,26.8397,"Mokoena, Free State, South Africa",4,-1.47168521841712
26.2361,50.5831,"Manama, Al Manamah, Bahrain",13,4.3398473748192
30.25,79.25,"Uttarakhand, Uttaranchal, India",37,-1.54462821048018
0.046256,37.6559,"Meru, Eastern, Kenya",15,-3.05042233149673
51.5141,-0.093689,"City Of London, London, City Of, United Kingdom",19,-0.402114220312583
26.2626,127.761,"Ginowan, Okinawa, Japan",56,-2.21268522039455
6.5,7.5,"Enugu State, Enugu, Nigeria",5,-2.78289407797039
40.002,73,"Osh Oblast, Oshskaya Oblast', Kyrgyzstan",10,1.33630289532294
25.2274,55.2886,"Dubai World Trade Centre, Dubayy, United Arab Emirates",16,3.25941414801076
-28.3352,31.4162,"Ulundi, Kwazulu-Natal, South Africa",36,-0.552883838137352
24.8167,93.95,"Imphal, Manipur, India",14,-2.21459953960792
54,-128.7,"Kitimat, British Columbia, Canada",6,-0.842740173510171
25.8833,86.6,"Saharsa, Bihar, India",5,-2.07018464141053
52.6667,0.166667,"Wisbech, Cambridgeshire, United Kingdom",9,-0.626892081418343
17.7,83.3,"Visakhapatnam, Andhra Pradesh, India",23,-0.454301478661757
53.9167,-122.767,"Prince George, British Columbia, Canada",34,1.90081331804467
9.28333,5.05,"Mokwa, Nigeria (General), Nigeria",18,0.812297789328174
4.83333,6,"Niger Delta, Nigeria (General), Nigeria",14,-0.347499562362929
-26.2495,28.3709,"Brenthurst, Gauteng, South Africa",6,-2.47666163176918
33.8191,-80.9066,"South Carolina, United States",15,1.56763950481533
30.6,30.2,"Behaira, Al Bu?Ayrah, Egypt",8,-2.95551932115296
4.91667,-8.25,"Grand Kru, Grand Kru, Liberia",5,-0.589919153227168
51.2167,-2.98333,"Highbridge, Somerset, United Kingdom",17,-0.348094605077812
5.75,8.5,"Cross River State, Cross River, Nigeria",7,-2.06957828986038
17.015,54.0924,"Salalah, Z¸Ufar, Oman",9,-0.882250971233303
30.0429,31.21,"Ministry Of Agriculture, Al Jizah, Egypt",41,0.317976558242936
-25.5833,27.5667,"Marikana, North-West, South Africa",20,-2.93076303707851
51.2167,-0.566667,"Guildford, Surrey, United Kingdom",4,0.030690386056091
27.5,90.1333,"Wangdue, Wangdi Phodrang, Bhutan",6,0.707423939436703
5.81551,-0.117573,"Oyibi, Ghana (General), Ghana",5,-0.748635431707028
9.58333,76.4167,"Vembanad Lake, India (General), India",6,-1.41617141840121
6.33333,125.5,"Davao Del Sur, Davao Del Sur, Philippines",4,-1.91823085287581
9.06667,5.18333,"Sunti, Nigeria (General), Nigeria",13,1.67516580527061
1.4655,103.758,"Johor, Johor, Malaysia",95,-1.40920240942731
-20.7072,140.513,"Cloncurry, Queensland, Australia",6,1.4941206511394
-1.45071,36.9824,"Athi River, Eastern, Kenya",4,-3.01334354747397
-1.23333,36.8833,"Ruaraka, Nairobi Area, Kenya",11,-1.6474714879086
-6.73333,-74.9667,"Reforma, Loreto, Peru",5,-0.330409004066059
36.3734,-95.5608,"Sequoyah, Oklahoma, United States",4,2.11511503647298
35.8997,14.5147,"Valletta, Malta (General), Malta",9,-1.55161112625066
32.7673,-89.6812,"Mississippi, United States",54,-0.678158871898827
-2.5,115.5,"South Kalimantan, Kalimantan Selatan, Indonesia",16,-0.25200494116306
41.7166,-103.017,"Morrill County, Nebraska, United States",5,1.34533963993635
10.8487,123.367,"Bukidnon, Sagay City, Philippines",11,-1.71882095873306
13.5167,2.11667,"Niamey, Niamey, Niger",6,-1.83023388877714
-21.4667,17.4167,"Okongava, Otjozondjupa, Namibia",5,-2.01135475321631
31.1801,-91.8749,"Louisiana, United States",56,-0.109049896737171
-20.15,22.45,"Tsau, Botswana (General), Botswana",4,-2.16329404784494
22,96.0833,"Mandalay, Mandalay, Myanmar",5,0.581301086769366
52.5,-1.96667,"West Midlands, United Kingdom (General), United Kingdom",39,-0.0350773601036676
52,-0.5,"Bedfordshire, United Kingdom (General), United Kingdom",8,-0.92289169385796
10.3239,123.021,"La Castellana, Negros Occidental, Philippines",4,2.30238339023852
52.2,0.116667,"Cambridge, Cambridgeshire, United Kingdom",64,-0.0893326545431746
16.3413,121.937,"Sierra Madre, Philippines (General), Philippines",5,-3.63551925509446
-33.9875,18.5855,"Nyanga, Western Cape, South Africa",4,-0.937614019086649
38.5111,-96.8005,"Kansas, United States",57,-0.889312415983098
56.85,-2.26667,"Inverbervie, Aberdeenshire, United Kingdom",4,4.97699886197424
22.4167,114.083,"New Territories, Hong Kong (General), Hong Kong",21,-0.523573647577766
-30.2614,26.338,"Hermanus, Free State, South Africa",11,-3.2246227811265
7.03333,79.8667,"Muthurajawela, Western, Sri Lanka",10,-1.02386265667329
13.1,-59.6,"Bank Hall, Saint Michael, Barbados",4,2.7290472839382
1.532,104.122,"Tanjung Pinang, Johor, Malaysia",6,0.742039649323961
-17.8547,31.3793,"Goromonzi, Mashonaland East, Zimbabwe",14,-1.89576715792325
-0.410736,37.0231,"Kericho, Central, Kenya",12,-2.59612406806934
7.49133,5.23225,"Ikere-Ekiti, Ekiti, Nigeria",5,-2.04225426783384
-25.0639,27.1663,"Moruleng, North-West, South Africa",4,-2.77647993841074
34.0111,74.9139,"Kadalbal, Jammu And Kashmir, India",4,0.600240261800037
41.0333,-92.4169,"Wapello County, Iowa, United States",4,-2.55971560184014
53.3833,-2.35,"Altrincham, Trafford, United Kingdom",6,1.44845817642181
27.7228,120.163,"Zhoushan, Zhejiang, China",4,-1.87074189432918
-17.504,30.9739,"Mazowe, Mashonaland Central, Zimbabwe",41,-0.875729456583671
11.4833,10.9667,"Adamawa, Nigeria (General), Nigeria",11,-3.91943215023924
-41.2833,174.75,"Northland, New Zealand (General), New Zealand",4,-1.96727589726269
41.14,-104.82,"Cheyenne, Wyoming, United States",20,-3.34186263750771
1.41444,103.907,"Punggol, Singapore (General), Singapore",6,1.71521097480689
-23.9495,29.1207,"Mashashane, Limpopo, South Africa",4,-4.36794282622663
34.796,72.1502,"Kashmir, North-West Frontier, Pakistan",4,-2.58446384714277
31.6,74.8667,"Golden Temple, Punjab, India",5,-0.860691301835602
-36.7582,144.28,"Bendigo, Victoria, Australia",9,0.0768248304946273
-22.0833,15.3333,"Erongo, Erongo, Namibia",20,-1.36365704830227
21.1098,-157.531,"Hawaii, United States",53,-0.628182121620187
33.5,36.3,"Damascus, Dimashq, Syria",38,-3.68448957463484
28.4667,77.0333,"Gurgaon, Haryana, India",5,-1.34442897480805
-25.9833,27.8667,"Indaba, Gauteng, South Africa",26,-0.422282617224053
54.6833,25.3167,"Vilnius, Vilniaus Apskritis, Lithuania",9,-0.115150976906182
38.0672,-117.23,"Tonopah, Nevada, United States",4,2.46255354422859
51.8333,-0.25,"Hertfordshire, Hertfordshire, United Kingdom",19,0.16231237698246
26.1833,91.7333,"Guwahati, Assam, India",12,-1.54123609244841
6.05222,121.002,"Jolo, Sulu, Philippines",8,1.0445980917674
-43.3333,171.917,"Canterbury Region, Canterbury, New Zealand",4,0.666714454457577
-22.8667,-42.6,"Mato Grosso, Estado Do Rio, Brazil",9,0.114542255978855
12.1288,4.73509,"Kebbi, Sokoto, Nigeria",13,-1.21390284080429
37.2714,-6.94946,"Huelva, AndalucíSp, Spain",6,-2.22525554387578
7.26667,7.4,"Anambra, Nigeria (General), Nigeria",12,0.500961333208382
2.11667,45.4,"Benadir, Banaadir, Somalia",4,1.27618489592857
13.3594,123.337,"Bicol, Camarines Sur, Philippines",9,-1.04911626983053
8.07611,77.5483,"Kanniyakumari, Tamil Nadu, India",4,-3.74035798998172
-17.3,30.9667,"Malema, Zimbabwe (General), Zimbabwe",4,-2.53785798612667
-15.7868,35.0139,"Kapeni, Blantyre, Malawi",4,-0.222299296692215
-6.8,39.2833,"Dar Es Salaam, Dar Es Salaam, Tanzania",16,0.403512316133848
-3.21748,40.1191,"Malindi, Coast, Kenya",7,-0.0816073911865593
27.8642,84.9283,"Dhading, Nepal (General), Nepal",4,-4.18841054152904
7.4605,6.6947,"Ajaokuta, Kogi, Nigeria",6,0.481716620911905
-17.9,177.8,"Saweni, Western, Fiji",4,4.87350716737975
-20.4833,27.8167,"Plumtree, Zimbabwe (General), Zimbabwe",5,-1.73716060533658
-25.2667,-57.6667,"Asuncion, Villeta, Paraguay",4,-0.513310534347977
54.3333,-7.5,"County Fermanagh, Fermanagh, United Kingdom",6,0.830050307186939
42.0046,-93.214,"Iowa, United States",120,-0.198916165496011
51.5167,-1.78333,"Swindon, Swindon, United Kingdom",7,0.666940246556528
-39,176,"North Island, New Zealand (General), New Zealand",8,1.79955860220556
2.75,102.167,"Negeri Sembilan, Negeri Sembilan, Malaysia",6,0.569731077356696
-34,18.4833,"Youngsfield, Western Cape, South Africa",6,1.1265306888168
32.799,-86.8073,"Alabama, United States",35,-0.377909643241466
40.3736,-82.7755,"Ohio, United States",82,1.00143911636196
-33.958,18.4608,"University Of Cape Town, Western Cape, South Africa",18,-1.95652029156876
55.8667,-4.25,"Glasgow City, Glasgow City, United Kingdom",6,3.08195542308952
44.0407,-72.7093,"Vermont, United States",31,0.0428034129817078
40,69,"Sughd, Leninobod, Tajikistan",5,2.575051914917
17.6125,121.728,"Tuguegarao, Tuguegarao City, Philippines",7,1.52088786398419
-13.9833,33.7833,"Lilongwe, Lilongwe, Malawi",12,0.984892884282381
15.4894,120.592,"Tarlac, City Of Tarlac, Philippines",7,1.30916330026578
5.9749,116.072,"Kota Kinabalu, Sabah, Malaysia",34,-0.886584876863441
22.8,-99,"Santa Elena, Tamaulipas, Mexico",4,0.720569527628306
40.1917,29.0611,"Bursa, Bursa, Turkey",5,0.888716128046556
3.8077,103.326,"Kuantan, Pahang, Malaysia",5,0.828212383643444
52.8,-0.8,"Waltham, Leicestershire, United Kingdom",7,-0.713197887736756
45.4667,9.2,"Milan, Lombardia, Italy",20,0.99193003519993
-0.391363,37.6545,"Mukuuni, Eastern, Kenya",11,-3.12514618634124
0.366667,32.35,"Kololo, Mpigi, Uganda",7,-1.62189512440837
43.1167,17.4744,"Neum, Dubrovacko-Neretvanska, Croatia",4,-3.00553216084551
-23.9045,29.4689,"Polokwane, Limpopo, South Africa",32,-2.8300209866876
27.7167,85.3167,"Kathmandu, Bagmati, Nepal",54,-1.3686125562324
15.15,76.9333,"Ballari, Karnataka, India",4,-1.31323616393163
43.1131,19.4072,"Balkan, Montenegro (General), Montenegro",13,-2.21230314098257
-28.1833,153.567,"Tweed River, New South Wales, Australia",4,-1.11539316513735
15.4333,120.649,"Luisita, City Of Tarlac, Philippines",5,1.19409055781174
-1.51667,37.2667,"Machakos, Eastern, Kenya",7,-3.00173828285042
-18.0667,13.85,"Opuwo, Kunene, Namibia",5,0.231285083935448
49.1667,-121.95,"Chilliwack, British Columbia, Canada",28,2.87441562467331
35.0252,138.325,"Shizuoka, Shizuoka, Japan",4,-0.00840187942151949
1.63037,31.4129,"Buganda, Masindi, Uganda",31,-1.87159761900511
-18.2159,32.7411,"Nyanga, Manicaland, Zimbabwe",6,-0.308628174179635
10.4833,123.417,"Rizal, San Carlos, Negros Occidental, Philippines",11,-1.06395781792393
34.5656,71.9304,"Malakand, North-West Frontier, Pakistan",5,-0.842385810127746
44.6074,-69.3977,"Maine, United States",34,0.133190103926307
51.2417,-2.99528,"Burnham-On-Sea, Somerset, United Kingdom",44,-0.542950983653601
52.3333,-0.183333,"Huntingdon, Cambridgeshire, United Kingdom",4,-0.535820733544684
7.56667,-80.55,"La Pava, Los Santos, Panama",14,1.21668008089441
10.5167,76.2167,"Thrissur, Kerala, India",5,-2.12303807948041
15,115,"South China Sea, Brunei (General), Brunei",255,-1.7051182683052
61.2181,-149.9,"Anchorage, Alaska, United States",5,-0.400927307006369
22.2833,114.167,"Victoria Harbour, Hong Kong (General), Hong Kong",25,-2.14253366671512
34.5,135.3,"Osaka Bay, Japan (General), Japan",8,-1.01850677709567
12.5242,76.8958,"Mandya, Karnataka, India",5,0.810249740381684
24,121,"Republic Of China, Taiwan (General), Taiwan",6,-2.03606825831752
43.3504,-84.5603,"Michigan, United States",50,-0.577317582400558
3.8,32.55,"Acholi, Uganda (General), Uganda",4,2.87635223505717
15.025,120.95,"Diliman, Bulacan, Philippines",4,-0.0817394772948992
-6.78333,39.2667,"Kinondoni, Dar Es Salaam, Tanzania",6,-0.275357526504529
45.5,-73.5833,"Montreal, Quebec, Canada",9,-2.60413165503985
-17.3,179.367,"Tavua, Fiji (General), Fiji",5,2.55285015186927
50.7333,7.1,"Bonn, Nordrhein-Westfalen, Germany",21,-0.187853024850754
14.6069,121.054,"Camp Crame, Quezon City, Philippines",10,-4.82196336421164
25.5,81.8833,"Yamuna, India (General), India",6,-3.11120060509991
-20.1148,31.0356,"Chiwenga, Masvingo, Zimbabwe",31,0.642145430365639
53.5333,-1.11667,"Doncaster, Doncaster, United Kingdom",4,-0.381064554192618
-31.7832,28.6159,"Qunu, Eastern Cape, South Africa",4,-0.1679999967232
55.75,-4.95,"Millport, North Ayrshire, United Kingdom",7,-1.83558510838737
-29.3167,27.4833,"Maseru, Maseru, Lesotho",8,-1.48052801928113
40.2406,-76.905,"West Shore Plaza, Pennsylvania, United States",5,3.47479571506984
14.413,45.7033,"Alkaff, Al Bay?A', Yemen",9,-0.882250971233303
55.65,-3.78333,"Lanark, South Lanarkshire, United Kingdom",4,2.31101561941216
-25.9636,28.1378,"Midrand, Gauteng, South Africa",13,-3.22743085004983
-4.03287,39.6857,"Kisauni, Coast, Kenya",4,-6.37304742662235
46.165,8.79925,"Locarno, Ticino, Switzerland",4,-0.919603426367746
27.7481,116.274,"Xinjiang, Jiangxi, China",5,-3.27459002249238
-32.2677,115.716,"Mangles Bay, Western Australia, Australia",4,-1.34480169507817
51.8,-0.366667,"Rothamsted, Hertfordshire, United Kingdom",5,-0.417773610459968
